date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-08-21,-0.1034645415481776,-2.1050743911269656,-0.12276144233373731,-0.1407431201148721,0.8428097583514906
2015-08-24,-0.21320083232349932,-3.8743757938327352,-0.2113019352198724,-0.14260615260255827,1.008986652685651
2015-08-25,-0.24557107853915577,-4.241667849282396,-0.2204056532402383,-0.21161947089754052,1.114177766899144
2015-08-26,-0.29910892629156743,-4.8451300644433895,-0.2419434534608924,-0.24858310764257907,1.236276171200124
2015-08-27,-0.16134477426838906,-2.6695907983399603,-0.15038698008207152,-0.15985956295773673,1.072863981844289
2015-08-28,-0.07345995983622454,-1.322754529984487,-0.06205438618204984,-0.11756948322814009,1.1837996369944586
2015-08-31,0.035953503347761616,0.3342752069999124,0.03267817134754669,-0.11359848374491766,1.100229965911505
2015-09-01,0.13806552804536298,1.861501782880666,0.1023689059222701,-0.14597701975848076,1.3487057109919465
2015-09-02,0.14127665089626623,1.8880404206302166,0.10914794292241381,-0.12428143824118099,1.294359262425043
2015-09-07,0.011586121193837947,-0.05213901294696045,0.015405285530255775,-0.14948782864042742,0.7520874034488332
2015-09-08,-0.0008711106825711511,-0.23960980412540356,-0.0015219455820230099,-0.14338471513888817,0.5723665109058945
2015-09-09,0.008960932706065197,-0.09372260034517117,0.010803090059632314,-0.16921560675095615,0.829478663660255
2015-09-10,-8.7032938413947e-05,-0.22993672956060404,-0.00015434260305213776,-0.1771631443822974,0.5638944574787741
2015-09-11,-0.0018955891784212357,-0.2573591927451956,-0.004358870114785529,-0.16782398994308512,0.43488085868658766
2015-09-14,0.00843971065585252,-0.10288571578668367,0.010176336890908466,-0.20233345018081617,0.8293466250505672
2015-09-15,-0.03248053045479714,-0.7109933631468836,-0.05480905014896953,-0.2411468242467797,0.5926125405661278
2015-09-16,-0.01653648466546655,-0.4687679017135105,-0.02457854441713403,-0.19239921822982742,0.6728016266878175
2015-09-17,-0.025154072814687713,-0.592845340966816,-0.034130839718977346,-0.1523219296399977,0.736989567845341
2015-09-18,-0.012838949129170016,-0.40439993302341176,-0.026631754815497954,-0.16378613546876208,0.48209174416469847
2015-09-21,0.0060052767889163085,-0.12004823401601884,0.010626617248300607,-0.11417874041260667,0.5651165040198153
2015-09-22,0.04051995791825166,0.3955462165809939,0.05921676750084692,-0.05916861441219545,0.684264940967474
2015-09-23,-0.007944203851482323,-0.32899561361509133,-0.013355987269710656,0.00554672972033432,0.5948046887929106
2015-09-24,0.00782138066981584,-0.09315807040675185,0.015209781716104875,0.0832935053163455,0.5142335909748246
2015-09-25,-0.003435389041231645,-0.2618038449689228,-0.005348417149706464,0.07280890084242386,0.6423188291175435
2015-09-28,-0.008080722361188572,-0.3336176039794989,-0.019530070598544613,0.016678169070920235,0.4137579698145459
2015-09-29,-0.025066608379943463,-0.587354611045828,-0.04853986651985964,-0.04565409475000526,0.5164127999752057
2015-09-30,-0.009009991257397898,-0.3466362080131456,-0.01819870523970235,-0.04533014686691472,0.49508968570696305
2015-10-08,0.0038199623201659477,-0.15497826019299313,0.004270450566231876,-0.014804950039692732,0.89451037095989
2015-10-09,0.030663518006392994,0.24414905200599368,0.033655544706717166,-0.0026834973732727807,0.9110985507322065
2015-10-12,0.10078416930745365,1.2851891154087405,0.062521164524182,0.06379404806484645,1.612000833229398
2015-10-13,0.08654344796642145,1.0662048667582646,0.08145740256666734,0.03732525339868509,1.0624380994175642
2015-10-14,0.07134553338810821,0.835139799326063,0.06257735690366084,0.006444119977113805,1.1401173989810112
